climat_code,Nam,thang,tmax_avg,tmax_max,pre_min
95,2049,9,32.39,34.23,84
95,2049,10,32.08,33.51,83.1
95,2049,11,31.91,33.41,1.5
95,2049,12,30.66,33.54,0.3
95,2050,1,30.7,32.5,0
95,2050,2,31.45,33.61,0
95,2050,3,32.85,35.12,0
95,2050,4,34.53,36.62,0
95,2050,5,34.23,37.89,58.8
95,2050,6,33.61,36.59,100.5
95,2050,7,32.36,33.72,0
95,2050,8,32.49,34.1,78
95,2050,9,32.01,34.08,157.5
95,2050,10,31.91,33.9,191.7
95,2050,11,31.39,33.13,10.2
95,2050,12,30.75,33.03,0
96,2016,1,30.43,32.67,0
96,2016,2,31.02,32.58,0
96,2016,3,32.49,33.74,0
96,2016,4,33.66,36.43,2.4
96,2016,5,33.49,37.18,86.1
96,2016,6,32.26,34.7,83.1
96,2016,7,31.69,33.51,0
96,2016,8,31.47,33.94,78
96,2016,9,31.21,33.71,153.9
96,2016,10,31.17,32.89,79.5
96,2016,11,31.05,32.04,6.6
96,2016,12,30.21,31.83,0.3
96,2017,1,30.62,32.42,0
96,2017,2,31.19,33.29,0
96,2017,3,32.57,34.62,0
96,2017,4,33.92,37.24,4.5
96,2017,5,33.75,37.9,0
96,2017,6,32.56,35.34,128.7
96,2017,7,31.65,33.75,56.4
96,2017,8,31.36,33.29,69.9
96,2017,9,31.34,32.56,20.4
96,2017,10,31.39,33.8,39
96,2017,11,31.12,32.85,8.4
96,2017,12,30.47,33.53,0
96,2018,1,30.4,32.74,0
96,2018,2,31.34,34,0
96,2018,3,32.66,35,0
96,2018,4,34.06,36.9,1.2
96,2018,5,33.76,37.8,59.1
96,2018,6,32.52,34.03,90
96,2018,7,31.82,33.19,122.4
96,2018,8,31.5,33.29,119.1
96,2018,9,31.22,32.8,58.8
96,2018,10,31.39,32.75,17.4
96,2018,11,30.99,32.55,26.1
96,2018,12,30.37,33.05,1.2
96,2019,1,30.57,32.1,0
96,2019,2,31.51,33.04,0
96,2019,3,32.91,34.23,0
96,2019,4,34.31,37.17,1.5
96,2019,5,33.78,38.24,0
96,2019,6,32.68,34.65,0
96,2019,7,31.84,33.4,0
96,2019,8,31.59,33.05,114.6
96,2019,9,31.4,33.3,0
96,2019,10,31.39,33.86,147.6
96,2019,11,31.26,33.82,6
96,2019,12,29.91,32.16,0.3
96,2020,1,30.31,32.71,0
96,2020,2,31.21,33.85,0
96,2020,3,32.64,34.33,0
96,2020,4,34,36.72,0
96,2020,5,33.43,37.65,65.1
96,2020,6,32.48,35.85,0
96,2020,7,31.63,32.42,0
96,2020,8,31.79,33.42,135.3
96,2020,9,31.58,32.95,80.1
96,2020,10,31.11,32.72,146.7
96,2020,11,30.93,32.35,9.6
96,2020,12,30.06,32.47,1.8
96,2021,1,30.39,32.93,0
96,2021,2,31.2,34.04,0
96,2021,3,32.54,34.89,0
96,2021,4,33.84,36.56,2.1
96,2021,5,33.5,36.86,72.9
96,2021,6,32.38,34.39,143.4
96,2021,7,31.72,33.68,37.2
96,2021,8,31.55,32.7,142.8
96,2021,9,31.4,33.39,145.2
96,2021,10,31.38,32.65,112.8
96,2021,11,31.56,33.26,0
96,2021,12,30.8,33.72,0.9
96,2022,1,30.6,33.32,0
96,2022,2,31.33,33.28,0
96,2022,3,32.93,35.28,0
96,2022,4,34.19,35.99,0.3
96,2022,5,34.03,36.16,0
96,2022,6,32.5,35.75,112.2
96,2022,7,32.05,33.36,78.6
96,2022,8,31.6,33.52,87.9
96,2022,9,31.37,33.46,60.9
96,2022,10,31.54,33.41,91.5
96,2022,11,31.3,32.95,21.9
96,2022,12,30.2,33.26,0.3
96,2023,1,30.66,33.03,0
96,2023,2,31.47,33.11,0
96,2023,3,32.77,34.5,0
96,2023,4,34.05,36.56,1.8
96,2023,5,34.05,38.95,51.9
96,2023,6,32.5,35,161.7
96,2023,7,31.83,33.67,165.6
96,2023,8,31.42,33.32,74.7
96,2023,9,31.43,32.75,39
96,2023,10,31.51,32.72,157.2
96,2023,11,31.4,33.58,26.4
96,2023,12,31.08,32.81,1.2
96,2024,1,30.95,32.8,0
96,2024,2,31.26,32.75,0
96,2024,3,32.88,33.96,0
96,2024,4,33.99,36.79,0
96,2024,5,33.9,37.35,64.8
96,2024,6,32.73,35.9,26.4
96,2024,7,32.06,33.25,89.4
96,2024,8,31.8,33.51,40.5
96,2024,9,31.54,32.94,40.8
96,2024,10,31.27,33.18,102.6
96,2024,11,31.21,33.11,14.7
96,2024,12,30.16,33.7,1.2
96,2025,1,30.75,32.14,0
96,2025,2,31.25,33.17,0
96,2025,3,32.73,34.69,0
96,2025,4,34.19,36.35,0
96,2025,5,34.23,37.18,0
96,2025,6,32.74,34.35,158.1
96,2025,7,32.08,33.68,69.6
96,2025,8,31.89,33.53,69
96,2025,9,31.4,32.98,177
96,2025,10,31.4,32.82,94.2
96,2025,11,31.37,32.89,0
96,2025,12,30.18,33.56,0.3
96,2026,1,30.64,33.33,0
96,2026,2,31.22,34.62,0
96,2026,3,32.8,35.18,0
96,2026,4,33.99,37.04,0
96,2026,5,33.6,37.37,0
96,2026,6,32.64,34.6,174.6
96,2026,7,31.77,32.83,124.5
96,2026,8,31.53,33.99,79.5
96,2026,9,31.46,32.9,129.6
96,2026,10,31.5,32.93,117
96,2026,11,31.23,32.76,26.7
96,2026,12,30.17,31.66,1.2
96,2027,1,30.68,32.29,0
96,2027,2,31.29,32.75,0
96,2027,3,32.77,34.16,0
96,2027,4,34.24,37.03,0
96,2027,5,33.83,37.86,93.3
96,2027,6,32.62,34.55,67.5
96,2027,7,31.88,33.01,114.6
96,2027,8,31.52,33.1,47.4
96,2027,9,31.48,33.5,0
96,2027,10,31.51,32.63,150.6
96,2027,11,31.44,33.6,7.2
96,2027,12,30.43,32.55,0
96,2028,1,30.81,32.99,0
96,2028,2,31.48,33,0
96,2028,3,32.83,34.74,0
96,2028,4,34.05,36.32,1.2
96,2028,5,33.72,36.65,51.9
96,2028,6,32.85,35.15,144.3
96,2028,7,32.15,33.41,119.1
96,2028,8,31.69,32.8,99.9
96,2028,9,31.57,33.25,50.1
96,2028,10,31.69,33,0
96,2028,11,31.28,34.63,0
96,2028,12,30.68,32.53,0.6
96,2029,1,30.69,32.33,0
96,2029,2,31.81,33.68,0
96,2029,3,33.16,34.45,0
96,2029,4,34.61,37.58,1.5
96,2029,5,34.05,37.34,0
96,2029,6,32.95,35.32,63
96,2029,7,32.11,33.39,0
96,2029,8,31.69,33.69,50.7
96,2029,9,31.5,32.92,88.2
96,2029,10,31.56,33.43,157.5
96,2029,11,31.02,34.1,8.1
96,2029,12,30.25,32.3,0
96,2030,1,30.87,32.42,0
96,2030,2,31.05,33.43,0
96,2030,3,32.72,34.7,0
96,2030,4,34.04,36.55,1.5
96,2030,5,33.72,38.34,87.3
96,2030,6,32.59,33.84,105.3
96,2030,7,32.01,34.28,16.8
96,2030,8,31.71,33.51,0
96,2030,9,31.77,33.82,24
96,2030,10,31.5,34.08,75.3
96,2030,11,31.11,32.75,29.1
96,2030,12,30.33,32.34,0
96,2031,1,30.4,32.37,0
96,2031,2,31.37,33.45,0
96,2031,3,32.58,33.85,0
96,2031,4,34.23,37.19,0.9
96,2031,5,33.87,36.72,0
96,2031,6,32.64,35.14,95.4
96,2031,7,31.77,33.16,90.3
96,2031,8,31.73,33.16,194.1
96,2031,9,31.52,33.47,170.1
96,2031,10,31.6,33.74,198.9
96,2031,11,31.35,33.12,13.5
96,2031,12,30.46,32.61,0
96,2032,1,30.77,32.72,0
96,2032,2,31.62,33.1,0
96,2032,3,32.98,34.12,0
96,2032,4,34.11,36.91,0
96,2032,5,34.42,37.26,0
96,2032,6,32.66,34.75,0
96,2032,7,32.17,33.26,54.6
96,2032,8,31.78,33.87,130.8
96,2032,9,31.81,33.37,74.4
96,2032,10,31.73,33.36,65.4
96,2032,11,31.66,33.78,5.4
96,2032,12,30.67,33.19,0
96,2033,1,30.74,33.07,0
96,2033,2,31.75,33.17,0
96,2033,3,33.07,34.81,0
96,2033,4,34.34,36.47,2.7
96,2033,5,34.58,36.75,63.6
96,2033,6,32.96,34.44,149.4
96,2033,7,32.28,34.66,123
96,2033,8,31.66,33.49,156.9
96,2033,9,31.76,32.79,128.7
96,2033,10,31.67,32.92,153.6
96,2033,11,31.67,33.27,14.1
96,2033,12,30.58,33.81,0.6
96,2034,1,30.74,31.94,0
96,2034,2,31.7,33.12,0
96,2034,3,33,34.19,0
96,2034,4,34.31,36.85,1.8
96,2034,5,34.05,37.09,77.7
96,2034,6,32.55,34.85,131.4
96,2034,7,32.11,33.46,50.7
96,2034,8,31.61,32.55,155.4
96,2034,9,31.72,33.3,123.3
96,2034,10,31.49,32.54,65.7
96,2034,11,31.3,33.48,0
96,2034,12,30.48,32.94,0
96,2035,1,30.83,32.19,0
96,2035,2,31.5,33.95,0
96,2035,3,32.98,34.83,0
96,2035,4,34.37,38.08,1.5
96,2035,5,34.06,38.06,0
96,2035,6,32.75,35.45,154.8
96,2035,7,32.03,33.37,113.7
96,2035,8,31.93,33.58,108.9
96,2035,9,31.84,33.38,101.1
96,2035,10,31.99,33.44,47.4
96,2035,11,31.73,33.29,0
96,2035,12,30.44,33.39,0.9
96,2036,1,30.6,32.3,0
96,2036,2,31.55,33.77,0
96,2036,3,32.91,34.48,0
96,2036,4,34.3,36.96,0.3
96,2036,5,33.91,36.73,0
96,2036,6,32.93,35.18,74.4
96,2036,7,32.38,33.54,35.1
96,2036,8,31.98,33.7,141.9
96,2036,9,31.58,33.23,180.6
96,2036,10,31.89,33.14,146.1
96,2036,11,31.47,33.19,0
96,2036,12,30.69,32.1,0
96,2037,1,30.89,32.66,0
96,2037,2,31.85,33.43,0
96,2037,3,33.03,35.39,0
96,2037,4,34.52,37.29,0
96,2037,5,33.96,38.33,0
96,2037,6,32.95,34.21,135.3
96,2037,7,32.36,34.44,0
96,2037,8,31.85,32.74,131.1
96,2037,9,31.78,33.4,133.2
96,2037,10,31.66,34.05,85.2
96,2037,11,31.19,33.09,19.2
96,2037,12,30.9,33.4,0.3
96,2038,1,30.84,32.76,0
96,2038,2,31.9,33.42,0
96,2038,3,33.1,34.84,0
96,2038,4,34.41,37.01,1.5
96,2038,5,34.01,36.77,75.3
96,2038,6,32.67,34.36,84.6
96,2038,7,32.06,33.78,65.7
96,2038,8,31.62,33.42,136.2
96,2038,9,31.74,33.7,142.2
96,2038,10,31.67,33.73,43.5
96,2038,11,31.88,33.92,38.7
96,2038,12,30.66,33.86,0
96,2039,1,31.07,33.35,0
96,2039,2,31.78,33,0
96,2039,3,33.3,34.44,0
96,2039,4,34.43,36.91,0
96,2039,5,34.39,37.85,66
96,2039,6,32.92,34.96,0
96,2039,7,32.27,33.39,134.4
96,2039,8,31.94,33.49,96
96,2039,9,32.1,33.2,71.1
96,2039,10,31.88,33.75,0
96,2039,11,31.38,33.41,65.1
96,2039,12,30.62,32.69,0.3
96,2040,1,30.98,33.44,0
96,2040,2,31.75,32.85,0
96,2040,3,32.98,34.91,0
96,2040,4,34.68,37.21,0
96,2040,5,34.41,39.03,0
96,2040,6,33.01,34.99,137.1
96,2040,7,32.38,33.33,70.5
96,2040,8,31.92,33.42,84.3
96,2040,9,31.86,34.13,104.4
96,2040,10,32.12,34.21,164.4
96,2040,11,31.35,33.3,16.8
96,2040,12,30.62,32.95,0.6
96,2041,1,30.77,32.3,0
96,2041,2,31.67,32.74,0
96,2041,3,32.74,33.84,0
96,2041,4,34.29,36.04,1.5
96,2041,5,33.99,36.69,51.6
96,2041,6,32.86,34.8,119.4
96,2041,7,32.24,33.27,79.5
96,2041,8,32.06,33.28,60.9
96,2041,9,31.64,32.83,164.7
96,2041,10,32.03,33.1,87.3
96,2041,11,31.71,33.52,15
96,2041,12,30.53,32.32,0.3
96,2042,1,30.95,32.67,0
96,2042,2,31.77,33.31,0
96,2042,3,32.83,33.99,0
96,2042,4,34.36,37.83,0
96,2042,5,34.48,38.39,32.1
96,2042,6,33.1,34.87,153
96,2042,7,32.4,34.09,37.2
96,2042,8,31.84,33.53,109.2
96,2042,9,31.73,33.24,45
96,2042,10,31.65,33.55,140.4
96,2042,11,31.22,33.1,15.6
96,2042,12,30.33,32.31,0
96,2043,1,30.93,33.31,0
96,2043,2,31.67,34.57,0
96,2043,3,33.29,35.45,0
96,2043,4,34.29,37.32,0
96,2043,5,34.06,37.2,32.7
96,2043,6,33.11,35.3,0
96,2043,7,32.23,33.37,59.4
96,2043,8,32.11,33.85,163.2
96,2043,9,31.88,34.35,67.5
96,2043,10,31.91,32.99,139.5
96,2043,11,31.46,32.68,26.7
96,2043,12,30.7,32.48,0.6
96,2044,1,30.88,32.66,0
96,2044,2,31.83,34.22,0
96,2044,3,33.32,35.4,0
96,2044,4,34.62,37.67,0
96,2044,5,33.75,36.86,28.5
96,2044,6,33.03,34.95,168
96,2044,7,32.39,34,75.3
96,2044,8,32.09,33.4,96
96,2044,9,31.94,33.2,153
96,2044,10,31.62,32.91,129.9
96,2044,11,31.59,33.26,0
96,2044,12,30.66,32.69,2.1
96,2045,1,31,32.88,0
96,2045,2,31.9,34.58,0
96,2045,3,33.34,35.01,0
96,2045,4,34.79,36.93,0
96,2045,5,34.27,37.55,19.2
96,2045,6,32.86,35.29,106.2
96,2045,7,32.33,34.07,142.8
96,2045,8,32.01,33.65,0
96,2045,9,32.03,34.35,164.7
96,2045,10,32.06,33.49,127.5
96,2045,11,31.91,33.8,14.7
96,2045,12,30.8,32.88,2.4
96,2046,1,31.23,32.66,0
96,2046,2,31.74,33.21,0
96,2046,3,33.33,34.52,0
96,2046,4,34.99,37.51,0
96,2046,5,34.46,37.53,0
96,2046,6,33.31,35.55,0
96,2046,7,32.29,33.54,76.2
96,2046,8,32.13,33.51,61.8
96,2046,9,32,33.25,158.7
96,2046,10,31.92,33.69,82.5
96,2046,11,31.63,34.52,9
96,2046,12,31.03,33.06,0.3
96,2047,1,31.17,33.14,0
96,2047,2,31.83,33.58,0
96,2047,3,33.35,35.4,0
96,2047,4,34.88,38.17,0.6
96,2047,5,34.56,37.62,18.9
96,2047,6,33.43,35.26,0
96,2047,7,32.28,33.87,109.2
96,2047,8,32.26,34.2,107.7
96,2047,9,32.15,33.35,93.3
96,2047,10,32.11,33.58,89.4
96,2047,11,31.58,34.1,12.9
96,2047,12,30.97,33.36,1.8
96,2048,1,31.15,33.42,0
96,2048,2,31.81,33.24,0
96,2048,3,33.17,34.48,0
96,2048,4,34.76,37.23,0
96,2048,5,34.79,38.99,0
96,2048,6,33.15,34.51,69.3
96,2048,7,32.46,33.88,46.5
96,2048,8,32.18,33.64,0
96,2048,9,31.99,34,81.6
96,2048,10,32.04,33.18,0
96,2048,11,31.91,35.12,25.8
96,2048,12,30.98,33.04,0
96,2049,1,31.47,33.09,0
96,2049,2,32.2,33.9,0
96,2049,3,33.51,34.8,0
96,2049,4,34.97,36.95,2.1
96,2049,5,34.56,39.09,82.5
96,2049,6,33.32,35.04,0
96,2049,7,32.59,33.97,0
96,2049,8,32.32,33.88,115.2
96,2049,9,32.31,34.06,118.2
96,2049,10,32.14,33.42,182.4
96,2049,11,32.01,33.29,7.2
96,2049,12,30.73,33.52,1.5
96,2050,1,31.04,32.94,0
96,2050,2,31.78,33.75,0
96,2050,3,33.24,35.2,0
96,2050,4,34.74,36.84,0
96,2050,5,34.26,37.83,103.5
96,2050,6,33.54,36.18,60.3
96,2050,7,32.3,33.72,68.7
96,2050,8,32.38,33.88,96.9
96,2050,9,31.95,33.91,168.6
96,2050,10,31.92,33.88,196.2
96,2050,11,31.46,33,17.7
96,2050,12,30.88,33.26,0.3
97,2016,1,30.25,32.48,0
97,2016,2,30.73,32.28,0
97,2016,3,32.24,33.39,0
97,2016,4,33.5,35.93,1.2
97,2016,5,33.46,36.9,85.2
97,2016,6,32.27,34.68,91.5
97,2016,7,31.7,33.37,0
97,2016,8,31.51,33.88,67.5
97,2016,9,31.24,33.73,155.7
97,2016,10,31.12,32.69,67.2
97,2016,11,30.95,31.96,3.9
97,2016,12,30.13,31.74,0.3
97,2017,1,30.48,32.17,0
97,2017,2,31,32.99,0
97,2017,3,32.35,34.26,0
97,2017,4,33.72,36.86,1.2
97,2017,5,33.67,37.64,0
97,2017,6,32.61,35.43,147.3
97,2017,7,31.68,33.66,44.4
97,2017,8,31.4,33.3,62.7
97,2017,9,31.38,32.68,18.6
97,2017,10,31.35,33.69,30.6
97,2017,11,31.03,32.84,5.1
97,2017,12,30.32,33.21,0
97,2018,1,30.17,32.3,0
97,2018,2,31.13,33.64,0
97,2018,3,32.44,34.55,0
97,2018,4,33.87,36.67,0.3
97,2018,5,33.73,37.48,42.6
97,2018,6,32.54,34.13,96
97,2018,7,31.87,33.29,119.4
97,2018,8,31.54,33.16,105
97,2018,9,31.23,32.7,53.1
97,2018,10,31.34,32.66,16.5
97,2018,11,30.9,32.59,19.2
97,2018,12,30.31,32.88,1.5
97,2019,1,30.42,32.02,0
97,2019,2,31.32,32.93,0
97,2019,3,32.63,34.09,0
97,2019,4,34.13,36.91,1.2
97,2019,5,33.73,38.01,0
97,2019,6,32.72,34.67,0
97,2019,7,31.85,33.21,0
97,2019,8,31.63,33.12,102.3
97,2019,9,31.41,33.33,0
97,2019,10,31.35,33.71,147.3
97,2019,11,31.19,33.59,3
97,2019,12,29.83,32.07,0
97,2020,1,30.13,32.51,0
97,2020,2,30.94,33.44,0
97,2020,3,32.4,34,0
97,2020,4,33.86,36.52,0
97,2020,5,33.38,37.35,60.9
97,2020,6,32.53,35.81,0
97,2020,7,31.63,32.58,0
97,2020,8,31.83,33.43,141
97,2020,9,31.6,32.88,72.6
97,2020,10,31.08,32.74,153.9
97,2020,11,30.85,32.3,12.3
97,2020,12,29.95,32.44,0.9
97,2021,1,30.15,32.19,0
97,2021,2,30.99,33.75,0
97,2021,3,32.28,34.63,0
97,2021,4,33.69,36.05,1.2
97,2021,5,33.38,36.83,67.8
97,2021,6,32.39,34.5,139.8
97,2021,7,31.74,33.56,36
97,2021,8,31.59,32.75,130.5
97,2021,9,31.41,33.4,143.4
97,2021,10,31.35,32.63,120.9
97,2021,11,31.48,33.17,0
97,2021,12,30.7,33.65,0.3
97,2022,1,30.35,32.8,0
97,2022,2,31.1,33.17,0
97,2022,3,32.73,34.86,0
97,2022,4,34.03,35.64,0.3
97,2022,5,33.93,35.97,0
97,2022,6,32.51,35.7,99.6
97,2022,7,32.08,33.44,77.7
97,2022,8,31.63,33.39,75.6
97,2022,9,31.39,33.48,73.8
97,2022,10,31.51,33.21,95.7
97,2022,11,31.24,33.02,20.4
97,2022,12,30.1,33.13,0
97,2023,1,30.5,32.76,0
97,2023,2,31.24,32.85,0
97,2023,3,32.53,34.12,0
97,2023,4,33.91,36.19,0.3
97,2023,5,33.95,38.66,52.5
97,2023,6,32.55,34.96,136.2
97,2023,7,31.87,33.65,166.2
97,2023,8,31.45,33.39,76.5
97,2023,9,31.46,32.68,39
97,2023,10,31.49,32.71,148.5
97,2023,11,31.32,33.65,20.1
97,2023,12,31.03,32.77,1.2
97,2024,1,30.75,32.8,0
97,2024,2,30.98,32.46,0
97,2024,3,32.64,33.71,0
97,2024,4,33.84,36.43,0
97,2024,5,33.86,37.1,51.6
97,2024,6,32.77,35.91,23.4
97,2024,7,32.08,33.3,90.3
97,2024,8,31.83,33.56,37.8
97,2024,9,31.55,32.93,38.4
97,2024,10,31.23,33,105.9
97,2024,11,31.13,33.08,9
97,2024,12,30.09,33.68,0.6
97,2025,1,30.56,31.58,0
97,2025,2,31.03,33.07,0
97,2025,3,32.49,34.03,0
97,2025,4,34.03,35.96,0
97,2025,5,34.22,36.93,0
97,2025,6,32.75,34.4,145.2
97,2025,7,32.11,33.86,76.5
97,2025,8,31.93,33.57,61.5
97,2025,9,31.41,32.93,167.7
97,2025,10,31.35,32.82,102
97,2025,11,31.28,32.99,0
97,2025,12,30.06,33.42,0.6
97,2026,1,30.47,32.69,0
97,2026,2,31,34.4,0
97,2026,3,32.58,34.77,0
97,2026,4,33.83,36.72,0
97,2026,5,33.55,37.36,0
97,2026,6,32.65,34.89,171.9
97,2026,7,31.8,32.84,122.7
97,2026,8,31.59,33.92,77.1
97,2026,9,31.49,32.94,124.5
97,2026,10,31.46,32.92,124.5
97,2026,11,31.14,32.61,17.7
97,2026,12,30.08,31.5,1.5
97,2027,1,30.5,31.98,0
97,2027,2,31.07,32.6,0
97,2027,3,32.51,34.04,0
97,2027,4,34.09,36.51,0
97,2027,5,33.77,37.73,83.4
97,2027,6,32.63,34.47,67.2
97,2027,7,31.9,32.87,121.5
97,2027,8,31.57,33.16,54.3
97,2027,9,31.5,33.49,0
97,2027,10,31.47,32.52,154.5
97,2027,11,31.35,33.54,4.5
97,2027,12,30.34,32.48,0
97,2028,1,30.62,32.46,0
97,2028,2,31.23,32.85,0
97,2028,3,32.57,34.34,0
97,2028,4,33.89,35.96,1.2
97,2028,5,33.67,36.45,42
97,2028,6,32.89,35.1,123
97,2028,7,32.17,33.25,115.8
97,2028,8,31.73,32.93,86.7
97,2028,9,31.59,33.37,60.9
97,2028,10,31.67,32.99,0
97,2028,11,31.18,34.43,0
97,2028,12,30.55,32.56,0.3
97,2029,1,30.47,32.01,0
97,2029,2,31.58,33.28,0
97,2029,3,32.93,34.03,0
97,2029,4,34.45,37.02,0.6
97,2029,5,33.95,37.21,0
97,2029,6,32.99,35.28,49.2
97,2029,7,32.16,33.46,0
97,2029,8,31.74,33.7,34.2
97,2029,9,31.5,32.92,77.7
97,2029,10,31.55,33.34,156.3
97,2029,11,30.93,34,9.9
97,2029,12,30.15,32.28,0
97,2030,1,30.64,32.16,0
97,2030,2,30.82,33.09,0
97,2030,3,32.5,34.28,0
97,2030,4,33.91,36.22,1.5
97,2030,5,33.66,38.11,89.1
97,2030,6,32.59,34.02,112.5
97,2030,7,32.06,34.25,15.9
97,2030,8,31.74,33.44,0
97,2030,9,31.79,33.77,24
97,2030,10,31.47,33.99,66.6
97,2030,11,31.03,32.59,15.6
97,2030,12,30.2,31.97,0
97,2031,1,30.2,31.93,0
97,2031,2,31.13,33.11,0
97,2031,3,32.35,33.63,0
97,2031,4,34.07,36.68,1.2
97,2031,5,33.83,36.51,0
97,2031,6,32.65,35.24,117.6
97,2031,7,31.78,33.11,86.1
97,2031,8,31.77,33.15,164.4
97,2031,9,31.54,33.44,151.2
97,2031,10,31.57,33.75,155.1
97,2031,11,31.27,33.07,8.4
97,2031,12,30.36,32.46,0
97,2032,1,30.53,32.29,0
97,2032,2,31.38,32.91,0
97,2032,3,32.76,34.01,0
97,2032,4,33.95,36.38,0
97,2032,5,34.34,36.99,0
97,2032,6,32.65,34.75,0
97,2032,7,32.19,33.19,39.6
97,2032,8,31.83,33.84,125.1
97,2032,9,31.81,33.5,82.8
97,2032,10,31.71,33.37,67.5
97,2032,11,31.59,33.64,6.3
97,2032,12,30.63,33.21,0
97,2033,1,30.56,32.55,0
97,2033,2,31.54,32.96,0
97,2033,3,32.82,34.4,0
97,2033,4,34.21,36.32,1.2
97,2033,5,34.54,36.74,57.6
97,2033,6,32.98,34.54,142.8
97,2033,7,32.29,34.61,106.8
97,2033,8,31.69,33.43,148.2
97,2033,9,31.76,32.83,111
97,2033,10,31.63,32.9,145.5
97,2033,11,31.57,33.36,10.8
97,2033,12,30.41,33.69,0.6
97,2034,1,30.54,31.83,0
97,2034,2,31.49,32.98,0
97,2034,3,32.8,33.99,0
97,2034,4,34.14,36.55,1.2
97,2034,5,34.02,36.85,71.7
97,2034,6,32.57,35.06,150.6
97,2034,7,32.16,33.48,55.2
97,2034,8,31.66,32.67,126
97,2034,9,31.74,33.28,129.3
97,2034,10,31.45,32.49,72.6
97,2034,11,31.22,33.42,0
97,2034,12,30.37,32.89,0
97,2035,1,30.63,32.13,0
97,2035,2,31.3,33.68,0
97,2035,3,32.74,34.43,0
97,2035,4,34.23,37.79,1.5
97,2035,5,34.03,38.06,0
97,2035,6,32.76,35.45,151.8
97,2035,7,32.07,33.41,103.2
97,2035,8,31.97,33.61,93.9
97,2035,9,31.85,33.52,96.9
97,2035,10,31.97,33.34,54.9
97,2035,11,31.65,33.2,0
97,2035,12,30.34,33.45,0.6
97,2036,1,30.43,32.19,0
97,2036,2,31.24,33.34,0
97,2036,3,32.67,34.41,0
97,2036,4,34.16,36.64,0.3
97,2036,5,33.84,36.53,0
97,2036,6,32.95,35.16,80.4
97,2036,7,32.39,33.51,39.3
97,2036,8,32.04,33.81,138.3
97,2036,9,31.59,33.14,163.5
97,2036,10,31.85,33.14,136.8
97,2036,11,31.38,33.11,0
97,2036,12,30.63,31.98,0
97,2037,1,30.7,32.42,0
97,2037,2,31.64,33.19,0
97,2037,3,32.75,35.19,0
97,2037,4,34.36,36.89,0
97,2037,5,33.9,37.97,0
97,2037,6,32.99,34.22,141
97,2037,7,32.38,34.42,0
97,2037,8,31.88,32.76,126.3
97,2037,9,31.81,33.31,134.7
97,2037,10,31.62,33.92,90.3
97,2037,11,31.09,33.04,14.4
97,2037,12,30.8,33.32,0
97,2038,1,30.62,32.27,0
97,2038,2,31.72,33.24,0
97,2038,3,32.84,34.68,0
97,2038,4,34.24,36.68,1.5
97,2038,5,33.97,36.66,70.2
97,2038,6,32.69,34.41,72.6
97,2038,7,32.08,33.9,70.2
97,2038,8,31.65,33.49,120.6
97,2038,9,31.74,33.61,136.2
97,2038,10,31.64,33.62,38.4
97,2038,11,31.81,33.99,33.3
97,2038,12,30.58,33.73,0
97,2039,1,30.82,32.75,0
97,2039,2,31.56,32.85,0
97,2039,3,33.1,34.4,0
97,2039,4,34.28,36.55,0
97,2039,5,34.37,37.68,58.2
97,2039,6,32.92,34.88,0
97,2039,7,32.29,33.5,116.4
97,2039,8,31.99,33.6,97.2
97,2039,9,32.13,33.32,59.7
97,2039,10,31.85,33.65,0
97,2039,11,31.31,33.37,53.4
97,2039,12,30.48,32.93,0
97,2040,1,30.76,32.85,0
97,2040,2,31.49,32.75,0
97,2040,3,32.77,34.62,0
97,2040,4,34.49,36.68,0
97,2040,5,34.35,38.73,0
97,2040,6,33.02,34.89,115.2
97,2040,7,32.39,33.31,66.3
97,2040,8,31.95,33.44,83.4
97,2040,9,31.88,34.16,117.3
97,2040,10,32.08,34.16,156.3
97,2040,11,31.27,33.26,16.5
97,2040,12,30.51,32.6,0.3
97,2041,1,30.59,31.97,0
97,2041,2,31.42,32.45,0
97,2041,3,32.46,33.54,0
97,2041,4,34.11,35.71,0.9
97,2041,5,33.9,36.52,40.8
97,2041,6,32.89,35.03,125.1
97,2041,7,32.28,33.27,79.8
97,2041,8,32.1,33.25,56.4
97,2041,9,31.69,32.93,175.5
97,2041,10,32.01,33.13,78
97,2041,11,31.64,33.49,9.3
97,2041,12,30.45,32.58,0
97,2042,1,30.73,32.32,0
97,2042,2,31.55,33.09,0
97,2042,3,32.6,33.73,0
97,2042,4,34.21,37.5,0
97,2042,5,34.4,38.11,20.7
97,2042,6,33.12,35.01,128.4
97,2042,7,32.46,34.15,36
97,2042,8,31.89,33.61,96.6
97,2042,9,31.73,33.24,52.2
97,2042,10,31.6,33.48,136.5
97,2042,11,31.13,33.08,9.6
97,2042,12,30.28,32.31,0
97,2043,1,30.69,32.79,0
97,2043,2,31.47,34.42,0
97,2043,3,33.05,35.17,0
97,2043,4,34.14,36.95,0
97,2043,5,34.01,37.02,30.9
97,2043,6,33.13,35.52,0
97,2043,7,32.23,33.29,58.8
97,2043,8,32.17,33.84,128.7
97,2043,9,31.9,34.37,67.8
97,2043,10,31.88,32.99,133.8
97,2043,11,31.38,32.65,25.2
97,2043,12,30.58,32.4,0.9
97,2044,1,30.69,32.53,0
97,2044,2,31.6,33.85,0
97,2044,3,33.09,35.15,0
